image_id,qid,answer,ablate_cells,board_rows,board_cols,board
queen_line_043,q7,1,"[[7, 5]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|b_rook/b_rook|white_sq|black_sq|w_pawn|black_sq|b_pawn|b_bishop|white_sq/white_sq|b_queen|white_sq|b_pawn|white_sq|black_sq|white_sq|black_sq/b_pawn|white_sq|black_sq|w_pawn|w_pawn|white_sq|black_sq|b_knight/white_sq|black_sq|white_sq|w_pawn|white_sq|w_pawn|white_sq|w_pawn/black_sq|white_sq|b_king|white_sq|black_sq|white_sq|b_knight|white_sq/w_pawn|w_bishop|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|w_rook|black_sq|w_king|black_sq|w_queen|w_knight|white_sq
queen_line_044,q7,0,"[[3, 2]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|b_rook|b_knight/b_rook|b_bishop|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq/b_knight|b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|b_pawn/b_pawn|white_sq|w_queen|w_pawn|black_sq|w_pawn|w_pawn|white_sq/w_pawn|black_sq|b_king|black_sq|b_pawn|b_bishop|white_sq|black_sq/black_sq|w_pawn|black_sq|w_pawn|black_sq|w_rook|black_sq|w_knight/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|w_rook|w_king|black_sq|w_bishop|black_sq|white_sq
queen_line_045,q7,0,"[[0, 7]]",8,8,b_rook|b_knight|white_sq|black_sq|white_sq|black_sq|b_rook|w_queen/black_sq|b_bishop|black_sq|b_pawn|b_bishop|b_pawn|black_sq|b_pawn/b_pawn|b_queen|b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|b_pawn|black_sq|white_sq|w_knight|white_sq|b_pawn|white_sq/white_sq|black_sq|white_sq|w_pawn|w_pawn|black_sq|white_sq|black_sq/black_sq|white_sq|b_king|white_sq|black_sq|white_sq|w_pawn|w_bishop/w_pawn|w_pawn|w_pawn|black_sq|white_sq|w_pawn|w_king|b_knight/w_rook|w_knight|w_bishop|white_sq|black_sq|white_sq|black_sq|w_rook
queen_line_046,q7,1,"[[2, 0]]",8,8,white_sq|b_knight|white_sq|black_sq|white_sq|w_knight|white_sq|w_knight/b_rook|b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/w_queen|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|w_bishop|b_pawn|white_sq|b_pawn|w_pawn|black_sq|white_sq/white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq|white_sq|black_sq/w_knight|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|b_king/w_pawn|black_sq|white_sq|b_queen|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|w_rook|white_sq|black_sq|white_sq|black_sq|w_king
queen_line_047,q7,0,"[[7, 5]]",8,8,white_sq|black_sq|b_queen|black_sq|white_sq|black_sq|white_sq|b_rook/b_pawn|b_rook|b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|b_pawn|b_pawn|white_sq|b_pawn/black_sq|b_pawn|black_sq|b_pawn|black_sq|w_bishop|b_pawn|white_sq/white_sq|black_sq|white_sq|w_pawn|white_sq|w_knight|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|b_knight|w_pawn|w_bishop|white_sq/w_pawn|w_rook|w_pawn|black_sq|b_bishop|black_sq|b_king|w_pawn/black_sq|b_knight|black_sq|white_sq|w_king|w_queen|w_knight|w_rook
queen_line_048,q7,0,"[[3, 1]]",8,8,white_sq|b_knight|b_bishop|b_queen|white_sq|b_bishop|b_rook|black_sq/b_rook|b_king|b_pawn|white_sq|black_sq|white_sq|b_pawn|b_pawn/white_sq|black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq/b_pawn|w_queen|black_sq|b_pawn|black_sq|b_pawn|b_knight|white_sq/w_pawn|black_sq|white_sq|black_sq|white_sq|w_knight|white_sq|black_sq/black_sq|white_sq|w_pawn|w_pawn|w_pawn|w_pawn|black_sq|white_sq/white_sq|w_pawn|white_sq|black_sq|white_sq|black_sq|w_pawn|w_pawn/w_rook|w_knight|black_sq|white_sq|w_king|w_bishop|w_rook|white_sq
queen_line_049,q7,0,"[[1, 3]]",8,8,white_sq|b_rook|b_queen|black_sq|white_sq|black_sq|white_sq|b_rook/black_sq|b_pawn|black_sq|w_queen|black_sq|b_pawn|w_bishop|b_pawn/b_knight|black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|b_knight/b_pawn|white_sq|b_pawn|w_pawn|black_sq|white_sq|black_sq|white_sq/w_pawn|black_sq|white_sq|w_pawn|white_sq|black_sq|b_king|black_sq/black_sq|white_sq|w_knight|white_sq|black_sq|white_sq|w_pawn|w_bishop/white_sq|w_pawn|white_sq|black_sq|w_pawn|w_pawn|b_bishop|w_pawn/black_sq|w_rook|black_sq|white_sq|black_sq|w_rook|w_king|white_sq
queen_line_050,q7,0,"[[5, 4]]",8,8,b_rook|b_knight|white_sq|black_sq|white_sq|black_sq|b_rook|black_sq/black_sq|b_bishop|black_sq|b_pawn|b_bishop|b_pawn|black_sq|b_pawn/b_pawn|b_queen|b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|b_pawn|black_sq|white_sq|w_knight|white_sq|b_pawn|white_sq/white_sq|black_sq|white_sq|w_pawn|w_pawn|black_sq|white_sq|black_sq/b_king|white_sq|black_sq|white_sq|w_queen|white_sq|w_pawn|w_bishop/w_pawn|w_pawn|w_pawn|black_sq|white_sq|w_pawn|w_king|b_knight/w_rook|w_knight|w_bishop|white_sq|black_sq|white_sq|black_sq|w_rook
queen_line_051,q7,1,"[[7, 0]]",8,8,b_rook|b_knight|b_bishop|black_sq|white_sq|black_sq|white_sq|b_bishop/black_sq|white_sq|black_sq|b_knight|black_sq|white_sq|black_sq|white_sq/b_pawn|b_pawn|white_sq|black_sq|b_pawn|b_rook|white_sq|black_sq/w_pawn|w_rook|w_pawn|b_pawn|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|b_king|w_bishop|w_pawn|black_sq|w_pawn|black_sq/w_knight|white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq|w_knight/white_sq|w_pawn|w_pawn|w_king|white_sq|black_sq|white_sq|b_pawn/w_queen|white_sq|black_sq|white_sq|black_sq|w_bishop|black_sq|white_sq
queen_line_052,q7,0,"[[0, 1]]",8,8,white_sq|w_queen|b_bishop|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|w_bishop|black_sq|b_queen|black_sq/black_sq|w_knight|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq/b_pawn|black_sq|white_sq|black_sq|white_sq|w_bishop|white_sq|black_sq/black_sq|b_king|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/w_pawn|black_sq|white_sq|black_sq|w_king|black_sq|white_sq|black_sq/black_sq|white_sq|w_rook|white_sq|black_sq|white_sq|black_sq|b_rook
queen_line_053,q7,0,"[[4, 0]]",8,8,b_rook|b_queen|white_sq|b_rook|white_sq|black_sq|white_sq|black_sq/b_pawn|b_bishop|black_sq|b_pawn|black_sq|white_sq|b_pawn|b_pawn/white_sq|black_sq|b_pawn|black_sq|white_sq|b_pawn|white_sq|w_rook/black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq/w_queen|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/w_bishop|b_pawn|w_pawn|white_sq|w_king|w_pawn|b_bishop|w_knight/white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq|white_sq|w_pawn/black_sq|w_knight|black_sq|b_king|black_sq|w_bishop|black_sq|w_rook
queen_line_054,q7,0,"[[5, 1]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|b_bishop|white_sq|b_rook/b_pawn|b_pawn|black_sq|white_sq|b_pawn|b_pawn|b_pawn|white_sq/b_knight|black_sq|white_sq|b_rook|white_sq|black_sq|white_sq|b_pawn/black_sq|b_pawn|w_pawn|b_pawn|w_pawn|white_sq|black_sq|white_sq/white_sq|w_pawn|white_sq|w_pawn|white_sq|black_sq|white_sq|black_sq/black_sq|w_queen|black_sq|b_king|black_sq|b_bishop|w_bishop|white_sq/w_pawn|black_sq|w_knight|black_sq|white_sq|w_king|w_pawn|w_pawn/w_rook|white_sq|black_sq|white_sq|black_sq|w_bishop|black_sq|w_rook
queen_line_055,q7,1,"[[3, 7]]",8,8,white_sq|b_knight|white_sq|black_sq|white_sq|black_sq|b_knight|w_bishop/black_sq|white_sq|b_rook|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|b_pawn|black_sq|b_pawn|black_sq/black_sq|white_sq|w_pawn|white_sq|black_sq|w_pawn|black_sq|w_queen/white_sq|black_sq|b_bishop|b_pawn|white_sq|w_knight|white_sq|black_sq/black_sq|w_pawn|black_sq|w_pawn|black_sq|white_sq|w_pawn|b_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn/b_rook|w_knight|black_sq|w_king|black_sq|w_bishop|b_king|w_rook
queen_line_056,q7,1,"[[5, 1]]",8,8,b_rook|black_sq|b_bishop|black_sq|white_sq|b_bishop|b_rook|black_sq/b_pawn|b_pawn|black_sq|b_pawn|black_sq|b_pawn|black_sq|white_sq/b_knight|black_sq|white_sq|black_sq|b_pawn|black_sq|b_pawn|b_pawn/black_sq|white_sq|b_pawn|white_sq|w_pawn|white_sq|black_sq|b_queen/w_knight|black_sq|w_pawn|black_sq|white_sq|black_sq|b_knight|b_king/w_pawn|w_queen|black_sq|white_sq|black_sq|w_king|black_sq|w_knight/white_sq|w_pawn|white_sq|w_pawn|white_sq|w_pawn|w_pawn|w_pawn/w_rook|white_sq|w_bishop|white_sq|black_sq|w_bishop|black_sq|w_rook
queen_line_057,q7,1,"[[0, 1]]",8,8,b_rook|w_queen|b_queen|black_sq|white_sq|w_bishop|b_knight|w_knight/black_sq|white_sq|black_sq|b_knight|black_sq|b_rook|black_sq|white_sq/b_bishop|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/b_pawn|w_bishop|black_sq|white_sq|b_pawn|b_pawn|b_pawn|b_pawn/white_sq|black_sq|w_pawn|w_pawn|white_sq|black_sq|white_sq|b_king/black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn|w_pawn|white_sq/white_sq|black_sq|w_rook|black_sq|w_knight|black_sq|white_sq|w_pawn/black_sq|white_sq|w_king|white_sq|w_rook|white_sq|black_sq|white_sq
queen_line_058,q7,1,"[[7, 2]]",8,8,white_sq|black_sq|b_bishop|b_knight|white_sq|b_king|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|b_knight|black_sq|white_sq/white_sq|b_pawn|white_sq|b_rook|white_sq|b_pawn|white_sq|black_sq/b_pawn|w_pawn|black_sq|b_rook|black_sq|white_sq|b_pawn|b_pawn/w_pawn|black_sq|w_pawn|black_sq|w_pawn|black_sq|w_pawn|black_sq/black_sq|white_sq|black_sq|white_sq|w_bishop|w_rook|w_rook|white_sq/white_sq|black_sq|white_sq|w_knight|white_sq|w_king|white_sq|w_pawn/black_sq|w_bishop|w_queen|white_sq|black_sq|white_sq|black_sq|white_sq
queen_line_059,q7,0,"[[6, 4]]",8,8,white_sq|black_sq|b_bishop|black_sq|white_sq|black_sq|b_knight|black_sq/b_rook|white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|b_pawn|black_sq|b_king|black_sq|b_pawn|b_rook/w_pawn|white_sq|w_pawn|w_pawn|b_queen|white_sq|b_bishop|white_sq/w_bishop|black_sq|w_knight|black_sq|b_pawn|b_pawn|white_sq|b_pawn/w_bishop|white_sq|black_sq|white_sq|w_pawn|white_sq|w_pawn|white_sq/white_sq|w_rook|white_sq|black_sq|w_queen|black_sq|white_sq|w_pawn/black_sq|white_sq|black_sq|white_sq|w_king|white_sq|black_sq|w_rook
queen_line_060,q7,0,"[[0, 3]]",8,8,white_sq|b_king|b_bishop|w_queen|white_sq|b_bishop|b_knight|black_sq/b_rook|b_pawn|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq/b_knight|black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|b_rook/b_pawn|white_sq|b_queen|white_sq|black_sq|w_pawn|black_sq|b_pawn/w_pawn|w_pawn|white_sq|black_sq|white_sq|b_pawn|w_pawn|w_pawn/w_knight|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_bishop/w_rook|w_bishop|white_sq|w_pawn|w_knight|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|w_king|black_sq|w_rook
queen_line_061,q7,0,"[[4, 4]]",8,8,white_sq|b_rook|white_sq|black_sq|white_sq|black_sq|b_rook|black_sq/black_sq|white_sq|black_sq|white_sq|b_pawn|white_sq|black_sq|b_pawn/white_sq|black_sq|white_sq|black_sq|b_knight|black_sq|b_bishop|black_sq/b_pawn|white_sq|black_sq|white_sq|black_sq|b_pawn|b_bishop|white_sq/white_sq|w_bishop|white_sq|black_sq|w_queen|b_king|white_sq|b_pawn/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_knight/w_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_rook/w_rook|white_sq|black_sq|w_knight|black_sq|w_king|black_sq|white_sq
queen_line_062,q7,1,"[[2, 4]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|b_rook/b_rook|white_sq|black_sq|w_pawn|black_sq|b_pawn|b_bishop|white_sq/white_sq|b_queen|white_sq|b_pawn|w_queen|black_sq|white_sq|black_sq/b_pawn|white_sq|black_sq|w_pawn|w_pawn|white_sq|black_sq|b_knight/white_sq|black_sq|white_sq|w_pawn|white_sq|w_pawn|white_sq|w_pawn/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|b_knight|white_sq/w_pawn|w_bishop|b_king|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|w_rook|black_sq|w_king|black_sq|white_sq|w_knight|white_sq
queen_line_063,q7,1,"[[5, 1]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|b_bishop|b_rook|black_sq/b_pawn|white_sq|b_rook|white_sq|black_sq|white_sq|b_pawn|b_knight/white_sq|black_sq|white_sq|b_pawn|white_sq|b_pawn|b_bishop|black_sq/b_knight|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn/w_pawn|w_pawn|w_knight|black_sq|white_sq|w_pawn|b_king|w_pawn/black_sq|w_queen|w_pawn|white_sq|w_pawn|white_sq|w_pawn|white_sq/w_rook|w_bishop|white_sq|w_knight|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_king|white_sq
queen_line_064,q7,1,"[[7, 3]]",8,8,white_sq|black_sq|b_bishop|black_sq|white_sq|black_sq|b_knight|black_sq/b_rook|white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq|b_pawn|b_rook/w_pawn|white_sq|w_pawn|w_pawn|b_queen|white_sq|b_bishop|white_sq/w_bishop|black_sq|w_knight|black_sq|b_pawn|b_pawn|white_sq|b_pawn/w_bishop|white_sq|black_sq|white_sq|w_pawn|white_sq|w_pawn|white_sq/white_sq|w_rook|white_sq|black_sq|white_sq|b_king|white_sq|w_pawn/black_sq|white_sq|black_sq|w_queen|w_king|white_sq|black_sq|w_rook
queen_line_065,q7,1,"[[7, 1]]",8,8,b_rook|b_knight|white_sq|black_sq|white_sq|black_sq|b_rook|black_sq/b_pawn|b_bishop|black_sq|white_sq|black_sq|white_sq|b_queen|b_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|b_knight|w_pawn|b_bishop/w_pawn|white_sq|w_pawn|b_pawn|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|b_king|white_sq|black_sq/black_sq|w_pawn|black_sq|w_bishop|w_pawn|w_knight|black_sq|white_sq/white_sq|black_sq|white_sq|w_king|white_sq|w_pawn|white_sq|black_sq/black_sq|w_queen|black_sq|white_sq|w_rook|white_sq|black_sq|w_rook
queen_line_066,q7,1,"[[4, 2]]",8,8,b_rook|black_sq|white_sq|b_queen|white_sq|b_bishop|white_sq|b_rook/b_pawn|b_bishop|black_sq|b_pawn|black_sq|b_pawn|b_pawn|white_sq/white_sq|black_sq|b_knight|black_sq|white_sq|b_knight|white_sq|black_sq/black_sq|w_pawn|b_pawn|white_sq|b_pawn|b_king|black_sq|white_sq/white_sq|w_pawn|w_queen|w_pawn|white_sq|w_pawn|b_pawn|w_pawn/w_knight|white_sq|black_sq|white_sq|w_bishop|white_sq|black_sq|white_sq/white_sq|black_sq|w_pawn|black_sq|w_pawn|black_sq|white_sq|black_sq/w_rook|white_sq|black_sq|white_sq|w_king|w_bishop|w_knight|w_rook
queen_line_067,q7,0,"[[5, 5]]",8,8,white_sq|b_rook|b_bishop|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|b_queen|black_sq|b_rook|black_sq|b_pawn/b_pawn|black_sq|white_sq|black_sq|b_pawn|b_king|white_sq|b_bishop/black_sq|b_pawn|black_sq|b_pawn|black_sq|b_pawn|black_sq|b_pawn/w_pawn|black_sq|w_pawn|black_sq|white_sq|w_pawn|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|w_pawn|w_queen|w_pawn|w_knight/white_sq|black_sq|white_sq|black_sq|white_sq|b_knight|w_king|w_pawn/black_sq|b_rook|black_sq|white_sq|w_bishop|white_sq|black_sq|w_rook
queen_line_068,q7,0,"[[4, 3]]",8,8,b_rook|b_knight|b_bishop|b_queen|white_sq|b_bishop|b_knight|b_rook/b_king|b_pawn|black_sq|white_sq|b_pawn|b_pawn|b_pawn|b_pawn/b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|b_pawn|b_pawn|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|w_queen|w_pawn|black_sq|w_pawn|black_sq/w_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|w_pawn|w_pawn|w_pawn|white_sq|w_pawn|white_sq|w_pawn/w_rook|w_knight|w_bishop|white_sq|w_king|w_bishop|w_knight|w_rook
queen_line_069,q7,0,"[[1, 0]]",8,8,b_rook|b_king|b_bishop|black_sq|white_sq|b_rook|white_sq|black_sq/w_queen|white_sq|black_sq|b_queen|b_bishop|white_sq|black_sq|b_pawn/white_sq|b_pawn|white_sq|b_pawn|white_sq|b_knight|b_pawn|black_sq/black_sq|white_sq|b_pawn|white_sq|b_pawn|w_pawn|black_sq|white_sq/white_sq|b_knight|w_pawn|black_sq|w_pawn|black_sq|white_sq|black_sq/black_sq|white_sq|w_knight|white_sq|black_sq|w_pawn|black_sq|w_pawn/w_pawn|w_pawn|white_sq|w_pawn|w_knight|black_sq|white_sq|w_rook/w_rook|white_sq|w_bishop|w_king|black_sq|w_bishop|black_sq|white_sq
queen_line_070,q7,0,"[[0, 2]]",8,8,b_knight|b_knight|w_queen|black_sq|white_sq|black_sq|b_queen|b_king/black_sq|white_sq|black_sq|b_pawn|w_knight|b_pawn|black_sq|white_sq/b_bishop|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|w_pawn|white_sq|b_pawn|white_sq|b_pawn|white_sq/b_rook|w_pawn|white_sq|black_sq|w_pawn|w_pawn|white_sq|black_sq/b_rook|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn/w_pawn|w_rook|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|w_bishop|black_sq|white_sq|w_rook|white_sq|black_sq|w_king
queen_line_071,q7,1,"[[5, 0]]",8,8,b_rook|black_sq|b_bishop|b_queen|white_sq|b_bishop|b_knight|b_rook/b_pawn|b_pawn|b_pawn|b_pawn|b_pawn|b_pawn|b_pawn|b_pawn/b_knight|black_sq|b_king|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/w_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/w_queen|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|w_pawn|w_pawn|w_pawn|w_pawn|w_pawn|w_pawn|w_pawn/w_rook|w_knight|w_bishop|white_sq|w_king|w_bishop|w_knight|w_rook
queen_line_072,q7,0,"[[7, 5]]",8,8,white_sq|b_rook|white_sq|b_knight|white_sq|b_queen|b_rook|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn/white_sq|black_sq|b_pawn|b_bishop|white_sq|black_sq|white_sq|w_pawn/b_pawn|w_pawn|black_sq|white_sq|b_pawn|b_bishop|black_sq|white_sq/w_pawn|w_pawn|white_sq|black_sq|w_pawn|w_pawn|b_pawn|black_sq/w_rook|white_sq|black_sq|white_sq|w_bishop|white_sq|w_king|white_sq/white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq|w_bishop|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|w_queen|w_rook|b_king
queen_line_073,q7,0,"[[4, 3]]",8,8,white_sq|black_sq|white_sq|b_queen|white_sq|black_sq|white_sq|b_rook/b_rook|white_sq|black_sq|white_sq|black_sq|b_pawn|b_bishop|b_pawn/white_sq|b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|w_pawn|black_sq|b_pawn|b_pawn|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|w_queen|white_sq|b_knight|b_pawn|w_pawn/w_rook|white_sq|black_sq|b_bishop|w_pawn|w_pawn|w_pawn|white_sq/white_sq|w_pawn|white_sq|w_king|white_sq|black_sq|white_sq|black_sq/black_sq|w_knight|w_bishop|b_king|black_sq|w_bishop|black_sq|w_rook
queen_line_074,q7,1,"[[1, 7]]",8,8,b_rook|b_knight|b_bishop|b_queen|white_sq|b_bishop|b_knight|b_rook/b_pawn|b_pawn|black_sq|b_pawn|b_pawn|b_pawn|black_sq|w_queen/white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|b_pawn|b_pawn/white_sq|b_king|white_sq|black_sq|w_pawn|black_sq|w_pawn|black_sq/w_pawn|white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq|white_sq/white_sq|w_pawn|w_pawn|w_pawn|white_sq|black_sq|white_sq|w_pawn/w_rook|w_knight|w_bishop|white_sq|w_king|w_bishop|w_knight|w_rook
queen_line_075,q7,0,"[[1, 1]]",8,8,b_rook|b_knight|b_bishop|b_rook|b_knight|black_sq|white_sq|black_sq/black_sq|w_queen|b_queen|white_sq|b_pawn|b_pawn|b_bishop|w_knight/b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn|black_sq/black_sq|b_pawn|b_pawn|b_pawn|black_sq|white_sq|black_sq|white_sq/white_sq|w_knight|white_sq|w_pawn|white_sq|w_pawn|white_sq|w_king/black_sq|w_pawn|w_pawn|white_sq|w_pawn|white_sq|black_sq|white_sq/w_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn|w_rook/black_sq|w_rook|w_bishop|white_sq|black_sq|w_bishop|black_sq|b_king
queen_line_076,q7,1,"[[4, 3]]",8,8,b_rook|b_knight|white_sq|black_sq|white_sq|b_king|white_sq|b_rook/black_sq|white_sq|black_sq|white_sq|w_rook|b_pawn|black_sq|white_sq/b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn|b_knight/black_sq|white_sq|w_bishop|white_sq|black_sq|white_sq|black_sq|b_pawn/white_sq|black_sq|w_pawn|w_queen|white_sq|black_sq|white_sq|w_pawn/black_sq|white_sq|black_sq|w_pawn|black_sq|w_pawn|black_sq|white_sq/w_pawn|black_sq|white_sq|black_sq|w_pawn|black_sq|w_bishop|black_sq/w_rook|white_sq|black_sq|white_sq|black_sq|w_king|w_knight|white_sq
queen_line_077,q7,1,"[[7, 6]]",8,8,white_sq|black_sq|white_sq|black_sq|b_knight|black_sq|white_sq|w_bishop/b_rook|b_pawn|b_pawn|white_sq|black_sq|white_sq|b_queen|white_sq/b_knight|black_sq|white_sq|b_pawn|white_sq|black_sq|white_sq|b_bishop/black_sq|b_bishop|w_knight|w_pawn|black_sq|b_pawn|black_sq|white_sq/white_sq|b_pawn|white_sq|black_sq|b_pawn|black_sq|b_pawn|black_sq/w_pawn|white_sq|black_sq|b_king|w_pawn|white_sq|black_sq|w_pawn/w_rook|black_sq|w_pawn|black_sq|w_bishop|black_sq|w_knight|black_sq/black_sq|white_sq|black_sq|white_sq|w_king|white_sq|w_queen|w_rook
queen_line_078,q7,0,"[[2, 5]]",8,8,b_rook|b_knight|b_bishop|b_queen|white_sq|b_bishop|white_sq|b_rook/black_sq|b_pawn|b_pawn|b_knight|black_sq|b_pawn|b_pawn|b_pawn/b_pawn|black_sq|white_sq|black_sq|b_pawn|w_queen|white_sq|black_sq/black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn|w_pawn|black_sq/w_pawn|w_pawn|w_pawn|white_sq|black_sq|white_sq|black_sq|w_knight/white_sq|b_king|white_sq|w_pawn|w_pawn|black_sq|white_sq|w_pawn/w_rook|w_knight|w_bishop|white_sq|w_king|w_bishop|black_sq|w_rook
queen_line_079,q7,1,"[[6, 1]]",8,8,white_sq|black_sq|b_king|black_sq|white_sq|b_bishop|white_sq|b_rook/b_rook|b_pawn|black_sq|white_sq|black_sq|white_sq|b_pawn|b_pawn/b_pawn|black_sq|b_queen|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|b_pawn|white_sq|b_pawn|white_sq|w_bishop|white_sq/white_sq|black_sq|white_sq|black_sq|w_bishop|black_sq|b_bishop|w_king/black_sq|w_pawn|black_sq|white_sq|w_pawn|w_knight|black_sq|b_knight/white_sq|w_queen|w_pawn|black_sq|white_sq|black_sq|white_sq|w_pawn/black_sq|w_knight|black_sq|white_sq|black_sq|white_sq|w_rook|white_sq
queen_line_080,q7,1,"[[6, 3]]",8,8,white_sq|b_king|b_bishop|black_sq|white_sq|b_bishop|white_sq|b_rook/black_sq|b_pawn|black_sq|white_sq|b_pawn|white_sq|b_pawn|white_sq/white_sq|black_sq|white_sq|b_knight|white_sq|black_sq|white_sq|b_rook/black_sq|white_sq|w_pawn|b_pawn|black_sq|b_pawn|black_sq|b_pawn/white_sq|black_sq|white_sq|black_sq|b_knight|w_pawn|white_sq|black_sq/b_queen|white_sq|black_sq|w_pawn|w_pawn|white_sq|w_pawn|w_knight/white_sq|w_bishop|white_sq|w_queen|white_sq|black_sq|w_bishop|w_pawn/w_rook|white_sq|black_sq|white_sq|w_king|white_sq|w_knight|w_rook
